source_type,reference_code,generic_name,trade_name,dosage_form,manufacturer,status
TMT,1126612,ยูโทเปี้ยน,OSTAREN,"(diclofenac diethylamine 1.16 g/100 g) gel, 25 g tube",ยูโทเปี้ยน,ACTIVE
TMT,119016,ยูโทเปี้ยน,OSTAREN,"(diclofenac sodium 25 mg) gastro-resistant tablet, 1 tablet",ยูโทเปี้ยน,ACTIVE
TMT,119691,ยูโทเปี้ยน,OSTAREN,"(diclofenac sodium 50 mg) gastro-resistant tablet, 1 tablet",ยูโทเปี้ยน,ACTIVE
TMT,120317,ยูโทเปี้ยน,OSTAREN INJECTION,"(diclofenac sodium 75 mg/3 mL) solution for injection, 3 mL ampoule",ยูโทเปี้ยน,ACTIVE
TMT,127202,เลิศสิงห์เภสัชกรรม,OSTEMED,"(ibuprofen 200 mg + paracetamol 325 mg) tablet, 1 tablet",เลิศสิงห์เภสัชกรรม,ACTIVE
TMT,127218,เลิศสิงห์เภสัชกรรม,OSTEMED CAPLET,"(ibuprofen 200 mg + paracetamol 325 mg) tablet, 1 tablet",เลิศสิงห์เภสัชกรรม,ACTIVE
TMT,1120594,"TRB CHEMEDICA, SWITZERLAND",OSTENIL,"(hyaluronate sodium 20 mg/2 mL) solution for injection, 2 mL prefilled syr","TRB CHEMEDICA, SWITZERLAND",ACTIVE
TMT,1120628,"TRB CHEMEDICA, SWITZERLAND",OSTENIL MINI,"(hyaluronate sodium 10 mg/1 mL) solution for injection, 1 mL prefilled syr","TRB CHEMEDICA, SWITZERLAND",ACTIVE
TMT,1262194,"TRB CHEMEDICA, SWITZERLAND",OSTENIL PLUS,"(hyaluronate sodium 40 mg/2 mL) solution for injection, 2 mL prefilled syr","TRB CHEMEDICA, SWITZERLAND",ACTIVE
TMT,399870,"TEVA PHARMACEUTICAL, ISRAEL",OSTEO D,"(calcitriol 0.25 mcg) capsule, soft, 1 capsule","TEVA PHARMACEUTICAL, ISRAEL",ACTIVE
TMT,578422,"SAN CARLO FARMACEUTICI, ITALY",OSTEOCALCIN,"(calcitonin 100 iu/1 mL) solution for injection/infusion, 1 mL ampoule","SAN CARLO FARMACEUTICI, ITALY",ACTIVE
TMT,578530,"SAN CARLO FARMACEUTICI, ITALY",OSTEOCALCIN,"(calcitonin 50 iu/1 mL) solution for injection/infusion, 1 mL ampoule","SAN CARLO FARMACEUTICI, ITALY",ACTIVE
TMT,399891,"TEVA PHARMACEUTICAL, ISRAEL",OSTEOD,"(calcitriol 0.5 mcg) capsule, soft, 1 capsule","TEVA PHARMACEUTICAL, ISRAEL",ACTIVE
TMT,697310,โปลิฟาร์ม,OSTEOGENON 600,"(ossein-hydroxyapatite compound 600 mg) film-coated tablet, 1 tablet",โปลิฟาร์ม,ACTIVE
TMT,122128,โปลิฟาร์ม,OSTEOTIN,"(glucosamine sulfate 1.5 g/3.95 g) powder for oral solution, 3.95 g sachet",โปลิฟาร์ม,ACTIVE
TMT,121203,โปลิฟาร์ม,OSTEOTIN 250,"(glucosamine sulfate 250 mg) capsule, hard, 1 capsule",โปลิฟาร์ม,ACTIVE
TMT,121652,โปลิฟาร์ม,OSTEOTIN 500,"(glucosamine sulfate 500 mg) capsule, hard, 1 capsule",โปลิฟาร์ม,ACTIVE
TMT,734778,"NANG KUANG PHARMACEUTICAL, TAIWAN",OSTEX,"(ibandronic acid 3 mg/3 mL) solution for injection, 3 mL prefilled syr","NANG KUANG PHARMACEUTICAL, TAIWAN",ACTIVE
TMT,131775,วี.เอส. ฟาร์ม่า (1971,OSTEXIN,") (naproxen 250 mg) tablet, 1 tablet",วี.เอส. ฟาร์ม่า (1971),ACTIVE
TMT,578405,"SCHERING GMBH & CO.KG, GERMANY",OSTOSTABIL,"(calcitonin 100 iu/1 mL) solution for injection/infusion, 1 mL ampoule","SCHERING GMBH & CO.KG, GERMANY",ACTIVE
TMT,578511,"SCHERING GMBH & CO.KG, GERMANY",OSTOSTABIL,"(calcitonin 50 iu/1 mL) solution for injection/infusion, 1 mL ampoule","SCHERING GMBH & CO.KG, GERMANY",ACTIVE
TMT,1123707,ยูนีซัน,OTAGIL 10,"(rosuvastatin 10 mg) film-coated tablet, 1 tablet",ยูนีซัน,ACTIVE
TMT,1123769,ยูนีซัน,OTAGIL 20,"(rosuvastatin 20 mg) film-coated tablet, 1 tablet",ยูนีซัน,ACTIVE
TMT,857705,เอส.เอ็ม. ฟาร์มาซูติคอล,OTOSAMTHONG,(fludrocortisone acetate 100 mg/100 mL + furaltadone hydrochloride 450 mg/100 mL + lidocaine hydroch,เอส.เอ็ม. ฟาร์มาซูติคอล,ACTIVE
TMT,834446,"NOVARTIS CONSUMER HEALTH, SWITZERLAND",OTRIVIN,"(xylometazoline hydrochloride 100 mg/100 mL) nasal spray, solution, 10 mL bottle","NOVARTIS CONSUMER HEALTH, SWITZERLAND",ACTIVE
TMT,834357,"NOVARTIS CONSUMER HEALTH, SWITZERLAND",OTRIVIN,"(xylometazoline hydrochloride 50 mg/100 mL) nasal drops, solution, 10 mL bottle","NOVARTIS CONSUMER HEALTH, SWITZERLAND",ACTIVE
TMT,834390,"NOVARTIS CONSUMER HEALTH, SWITZERLAND",OTRIVIN,"(xylometazoline hydrochloride 50 mg/100 mL) nasal spray, solution, 10 mL bottle","NOVARTIS CONSUMER HEALTH, SWITZERLAND",ACTIVE
TMT,676638,"OTSUKA PHARMACEUTICAL, JAPAN",OTSUKA MV,"(multivitamins) powder and solvent for solution for injection/infusion, 1 vial","OTSUKA PHARMACEUTICAL, JAPAN",ACTIVE
TMT,730203,"GUANDONG OTSUKA PHARMACEUTICAL, CHINA",OTSULIP,"(soya oil 10 g/100 mL) emulsion for injection, 250 mL bag","GUANDONG OTSUKA PHARMACEUTICAL, CHINA",ACTIVE
TMT,730257,"GUANDONG OTSUKA PHARMACEUTICAL, CHINA",OTSULIP,"(soya oil 20 g/100 mL) emulsion for injection, 250 mL bag","GUANDONG OTSUKA PHARMACEUTICAL, CHINA",ACTIVE
TMT,809054,"REMEDICA, CYPRUS",OVA-MIT,"(clomifene citrate 50 mg) tablet, 1 tablet","REMEDICA, CYPRUS",ACTIVE
TMT,119028,ห้างขายยาตราเจ็ดดาว,OVAREN,"(diclofenac sodium 25 mg) gastro-resistant tablet, 1 tablet",ห้างขายยาตราเจ็ดดาว,ACTIVE
TMT,119708,ห้างขายยาตราเจ็ดดาว,OVAREN 50,"(diclofenac sodium 50 mg) gastro-resistant tablet, 1 tablet",ห้างขายยาตราเจ็ดดาว,ACTIVE
TMT,399917,ที.พี. ดรัก แลบบอราทอรี่ส์,OVERCILLINA,"(ampicillin 250 mg) capsule, hard, 1 capsule",ที.พี. ดรัก แลบบอราทอรี่ส์,ACTIVE
TMT,685025,"N.V. ORGANON, NETHERLANDS",OVESTIN,"(estriol 1 mg) tablet, 1 tablet","N.V. ORGANON, NETHERLANDS",ACTIVE
TMT,682402,"N.V. ORGANON, NETHERLANDS",OVESTIN,"(estriol 1 mg) tablet, 28 tablets pack","N.V. ORGANON, NETHERLANDS",ACTIVE
TMT,682456,"ORGANON, IRELAND",OVESTIN,"(estriol 100 mg/100 g) cream, 15 g tube","ORGANON, IRELAND",ACTIVE
TMT,682528,"MERCK SERONO, ITALY",OVIDREL,"(choriogonadotropin alfa 250 mcg/500 mcL) solution for injection, 500 mcL prefilled syr","MERCK SERONO, ITALY",ACTIVE
TMT,809077,ไบโอแลป,OVINUM,"(clomifene citrate 50 mg) tablet, 1 tablet",ไบโอแลป,ACTIVE
TMT,399938,"CHURCH & DWIGHT, CANADA",OVOL,"(simeticone 40 mg) chewable tablet, 1 tablet","CHURCH & DWIGHT, CANADA",ACTIVE
TMT,635828,"CHURCH & DWIGHT, CANADA",OVOL,"(simeticone 40 mg/1 mL) oral drops, suspension, 15 mL bottle","CHURCH & DWIGHT, CANADA",ACTIVE
TMT,788270,"RENATA, BANGLADESH",OVULET,"(clomifene citrate 50 mg) tablet, 1 tablet","RENATA, BANGLADESH",ACTIVE
TMT,1105387,เภสัชกรรมศรีประสิทธิ์,OXACAIN,"(lidocaine hydrochloride 10 g/100 mL) oromucosal spray, solution, 50 mL bottle",เภสัชกรรมศรีประสิทธิ์,ACTIVE
TMT,399955,ชุมชนเภสัชกรรม,OXACIN,"(norfloxacin 200 mg) tablet, 1 tablet",ชุมชนเภสัชกรรม,ACTIVE
TMT,768360,"TTY BIOPHARM, TAIWAN",OXALIP,"(oxaliplatin 150 mg/30 mL) concentrate for solution for infusion, 30 mL vial","TTY BIOPHARM, TAIWAN",ACTIVE
TMT,688875,"TTY BIOPHARM, TAIWAN",OXALIP,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","TTY BIOPHARM, TAIWAN",ACTIVE
TMT,148338,"TTY BIOPHARM, TAIWAN",OXALIP,"(oxaliplatin 50 mg/25 mL) concentrate for solution for infusion, 10 mL vial (invalid)","TTY BIOPHARM, TAIWAN",ACTIVE
TMT,148340,"MAYNE PHARMA, AUSTRALIA",OXALIPLATIN,"(oxaliplatin 100 mg) powder for solution for infusion, 1 vial","MAYNE PHARMA, AUSTRALIA",ACTIVE
TMT,148364,"MAYNE PHARMA, AUSTRALIA",OXALIPLATIN,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","MAYNE PHARMA, AUSTRALIA",ACTIVE
TMT,688909,"PHARMACHEMIE, NETHERLANDS",OXALIPLATIN,"(oxaliplatin 100 mg/20 mL) concentrate for solution for infusion, 20 mL vial","PHARMACHEMIE, NETHERLANDS",ACTIVE
TMT,688913,"PHARMACHEMIE, NETHERLANDS",OXALIPLATIN,"(oxaliplatin 200 mg/40 mL) concentrate for solution for infusion, 40 mL vial","PHARMACHEMIE, NETHERLANDS",ACTIVE
TMT,148355,"PHARMACHEMIE, NETHERLANDS",OXALIPLATIN,"(oxaliplatin 5 mg/1 mL) solution for injection, 10 mL vial (invalid)","PHARMACHEMIE, NETHERLANDS",ACTIVE
TMT,688899,"PHARMACHEMIE, NETHERLANDS",OXALIPLATIN,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","PHARMACHEMIE, NETHERLANDS",ACTIVE
TMT,1116044,"ZYDUS HOSPIRA ONCOLOGY, INDIA",OXALIPLATIN,"(oxaliplatin 100 mg/20 mL) concentrate for solution for infusion, 20 mL vial","ZYDUS HOSPIRA ONCOLOGY, INDIA",ACTIVE
TMT,1116000,"ZYDUS HOSPIRA ONCOLOGY, INDIA",OXALIPLATIN,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","ZYDUS HOSPIRA ONCOLOGY, INDIA",ACTIVE
TMT,809106,"HOSPIRA, AUSTRALIA",OXALIPLATIN HOSPIRA,"(oxaliplatin 100 mg/20 mL) concentrate for solution for infusion, 20 mL vial","HOSPIRA, AUSTRALIA",ACTIVE
TMT,809096,"HOSPIRA, AUSTRALIA",OXALIPLATIN HOSPIRA,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","HOSPIRA, AUSTRALIA",ACTIVE
TMT,1342610,"SICHUAN HUIYU PHARMACEUTICAL, CHINA",OXALIPLATIN INJECTION,"(oxaliplatin 100 mg/20 mL) concentrate for solution for infusion, 20 mL vial","SICHUAN HUIYU PHARMACEUTICAL, CHINA",ACTIVE
TMT,1342578,"SICHUAN HUIYU PHARMACEUTICAL, CHINA",OXALIPLATIN INJECTION,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","SICHUAN HUIYU PHARMACEUTICAL, CHINA",ACTIVE
TMT,868348,"FRESENIUS KABI ONCOLOGY, INDIA",OXALIPLATIN KABI,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,799077,"EBEWE PHARMA, AUSTRIA",OXALIPLATIN L SANDOZ,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","EBEWE PHARMA, AUSTRIA",ACTIVE
TMT,878528,"ONCOTEC PHARMA PRODUKTION, GERMANY",OXALIPLATIN MEDAC,"(oxaliplatin 150 mg) powder for solution for infusion, 1 vial","ONCOTEC PHARMA PRODUKTION, GERMANY",ACTIVE
TMT,148372,"ONCOTEC PHARMA, GERMANY",OXALIPLATIN MEDAC,"(oxaliplatin 100 mg) powder for solution for infusion, 1 vial","ONCOTEC PHARMA, GERMANY",ACTIVE
TMT,148386,"ONCOTEC PHARMA, GERMANY",OXALIPLATIN MEDAC,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","ONCOTEC PHARMA, GERMANY",ACTIVE
TMT,917299,"QUALITY PHARMA, ARGENTINA",OXALIPLATIN S.M.,"(oxaliplatin 100 mg) powder for solution for infusion, 1 vial","QUALITY PHARMA, ARGENTINA",ACTIVE
TMT,917275,"QUALITY PHARMA, ARGENTINA",OXALIPLATIN S.M.,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","QUALITY PHARMA, ARGENTINA",ACTIVE
TMT,148393,"ONCOTEC PHARMA, GERMANY",OXALIPLATIN STADA,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","ONCOTEC PHARMA, GERMANY",ACTIVE
TMT,148408,"BORYUNG PHARMACEUTICAL, KOREA",OXALITIN,"(oxaliplatin 100 mg) powder for solution for infusion, 1 vial","BORYUNG PHARMACEUTICAL, KOREA",ACTIVE
TMT,148412,"BORYUNG PHARMACEUTICAL, KOREA",OXALITIN,"(oxaliplatin 150 mg) powder for solution for infusion, 1 vial","BORYUNG PHARMACEUTICAL, KOREA",ACTIVE
TMT,148420,"BORYUNG PHARMACEUTICAL, KOREA",OXALITIN,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","BORYUNG PHARMACEUTICAL, KOREA",ACTIVE
TMT,1024478,"BORYUNG PHARMACEUTICAL, KOREA",OXALITIN,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","BORYUNG PHARMACEUTICAL, KOREA",ACTIVE
TMT,1015205,"SANOFI-AVENTIS DEUTSCHLAND, GERMANY",OXALSAN,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","SANOFI-AVENTIS DEUTSCHLAND, GERMANY",ACTIVE
TMT,148431,"BIOPROFARMA, ARGENTINA",OXALTIE,"(oxaliplatin 100 mg) powder for solution for infusion, 1 vial","BIOPROFARMA, ARGENTINA",ACTIVE
TMT,148449,"BIOPROFARMA, ARGENTINA",OXALTIE,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","BIOPROFARMA, ARGENTINA",ACTIVE
TMT,148454,"ERIOCHEM, ARGENTINA",OXAPLAT,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","ERIOCHEM, ARGENTINA",ACTIVE
TMT,399972,สหแพทย์เภสัช,OXETINE,"(fluoxetine 20 mg) tablet, 1 tablet",สหแพทย์เภสัช,ACTIVE
TMT,399993,สหแพทย์เภสัช,OXETINE 20,"(fluoxetine 20 mg) capsule, hard, 1 capsule",สหแพทย์เภสัช,ACTIVE
TMT,1269475,วี.เอส. ฟาร์ม่า (1971,OXETINE 20 TABLET,") (fluoxetine 20 mg) tablet, 1 tablet",วี.เอส. ฟาร์ม่า (1971),ACTIVE
TMT,400019,โอสถ อินเตอร์ แลบบอราทอรีส์,O-XIN,"(ofloxacin 100 mg) film-coated tablet, 1 tablet",โอสถ อินเตอร์ แลบบอราทอรีส์,ACTIVE
TMT,1347753,"HETERO LABS, INDIA",OXINJO 100 MG/20 ML,"(oxaliplatin 100 mg/20 mL) concentrate for solution for infusion, 20 mL vial","HETERO LABS, INDIA",ACTIVE
TMT,1346818,"HETERO LABS, INDIA",OXINJO 200 MG/40 ML,"(oxaliplatin 200 mg/40 mL) concentrate for solution for infusion, 40 mL vial","HETERO LABS, INDIA",ACTIVE
TMT,1348176,"HETERO LABS, INDIA",OXINJO 50 MG/10 ML,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","HETERO LABS, INDIA",ACTIVE
TMT,148465,"DABUR PHARMA, INDIA",OXITAN,"(oxaliplatin 100 mg) powder for solution for infusion, 1 vial","DABUR PHARMA, INDIA",ACTIVE
TMT,148505,"DABUR PHARMA, INDIA",OXITAN,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","DABUR PHARMA, INDIA",ACTIVE
TMT,148483,"DABUR PHARMA, INDIA",OXITAN,"(oxaliplatin 50 mg/25 mL) concentrate for solution for infusion, 25 mL vial","DABUR PHARMA, INDIA",ACTIVE
TMT,148477,"FRESENIUS KABI ONCOLOGY, INDIA",OXITAN,"(oxaliplatin 100 mg) powder for solution for infusion, 1 vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,746060,"FRESENIUS KABI ONCOLOGY, INDIA",OXITAN,"(oxaliplatin 100 mg/20 mL) concentrate for solution for infusion, 20 mL vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,667842,"FRESENIUS KABI ONCOLOGY, INDIA",OXITAN,"(oxaliplatin 100 mg/50 mL) concentrate for solution for infusion, 50 mL vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,1321405,"FRESENIUS KABI ONCOLOGY, INDIA",OXITAN,"(oxaliplatin 150 mg/30 mL) concentrate for solution for infusion, 30 mL vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,1340213,"FRESENIUS KABI ONCOLOGY, INDIA",OXITAN,"(oxaliplatin 200 mg/40 mL) concentrate for solution for infusion, 40 mL vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,148514,"FRESENIUS KABI ONCOLOGY, INDIA",OXITAN,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,148496,"FRESENIUS KABI ONCOLOGY, INDIA",OXITAN,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,667826,"FRESENIUS KABI ONCOLOGY, INDIA",OXITAN,"(oxaliplatin 50 mg/25 mL) concentrate for solution for infusion, 25 mL vial","FRESENIUS KABI ONCOLOGY, INDIA",ACTIVE
TMT,400035,เคมีภัณฑ์ เมดิคอล,OXNAXETINE,"(fluoxetine 20 mg) capsule, hard, 1 capsule",เคมีภัณฑ์ เมดิคอล,ACTIVE
TMT,660496,"HOLOPACK VERPACKUNGSTECHNIK, GERMANY",OXOFERIN,"(tetrachlordecaoxide 1 g/100 mL) cutaneous solution, 50 mL bottle","HOLOPACK VERPACKUNGSTECHNIK, GERMANY",ACTIVE
TMT,150214,"HOLOPACK VERPACKUNGSTECHNIK, GERMANY",OXOFERIN,"(tetrachlordecaoxide 6.9 MU/5 mL) cutaneous solution, 5 mL bottle (invalid)","HOLOPACK VERPACKUNGSTECHNIK, GERMANY",ACTIVE
TMT,150192,"OXO CHEMIE, GERMANY",OXOFERIN,"(tetrachlordecaoxide 1 g/100 mL) cutaneous solution, 50 mL bottle","OXO CHEMIE, GERMANY",ACTIVE
TMT,667874,"VENUS REMEDIES, INDIA",OXOL,"(oxaliplatin 100 mg/50 mL) concentrate for solution for infusion, 50 mL vial","VENUS REMEDIES, INDIA",ACTIVE
TMT,148522,"VENUS REMEDIES, INDIA",OXOL,"(oxaliplatin 2 mg/1 mL) injection, 25 mL vial (invalid)","VENUS REMEDIES, INDIA",ACTIVE
TMT,667861,"VENUS REMEDIES, INDIA",OXOL,"(oxaliplatin 50 mg/25 mL) concentrate for solution for infusion, 25 mL vial","VENUS REMEDIES, INDIA",ACTIVE
TMT,666139,"VENUS REMEDIES, INDIA",OXOL,"(paclitaxel 100 mg/16.7 mL) concentrate for solution for infusion, 16.7 mL vial (invalid)","VENUS REMEDIES, INDIA",ACTIVE
TMT,1259455,"VENUS REMEDIES, INDIA",OXOL 5 MG/ML INJ.,"(oxaliplatin 100 mg/20 mL) concentrate for solution for infusion, 20 mL vial","VENUS REMEDIES, INDIA",ACTIVE
TMT,1259504,"VENUS REMEDIES, INDIA",OXOL 5 MG/ML INJ.,"(oxaliplatin 50 mg/10 mL) concentrate for solution for infusion, 10 mL vial","VENUS REMEDIES, INDIA",ACTIVE
TMT,1282310,"HOLOPACK VERPACKUNGSTECHNIK, GERMANY",OXOVASIN,"(tetrachlorodecaoxide 6.9 MU/5 mL) cutaneous solution, 50 mL bottle","HOLOPACK VERPACKUNGSTECHNIK, GERMANY",ACTIVE
TMT,148533,"REYON PHARMACEUTICAL, KOREA",OXPLATIN,"(oxaliplatin 50 mg) powder for solution for infusion, 1 vial","REYON PHARMACEUTICAL, KOREA",ACTIVE
TMT,400057,มาซา แลบ,OXSAC,"(fluoxetine 20 mg) capsule, hard, 1 capsule",มาซา แลบ,ACTIVE
TMT,400116,มาซา แลบ,OXSAC,"(fluoxetine 20 mg) capsule, soft, 1 capsule",มาซา แลบ,ACTIVE
TMT,400074,ยูเมด้า,OXSAC,"(fluoxetine 20 mg) capsule, hard, 1 capsule",ยูเมด้า,ACTIVE
TMT,400137,ห้างขายยาตราเจ็ดดาว,OXTIN,"(fluoxetine 20 mg) capsule, hard, 1 capsule",ห้างขายยาตราเจ็ดดาว,ACTIVE
TMT,400159,ยูโทเปี้ยน,OXTRARCO,"(oxytetracycline 250 mg) capsule, hard, 1 capsule",ยูโทเปี้ยน,ACTIVE
TMT,400171,เอส.โค. ฟาร์ม่า,OXY 500,"(aspirin 500 mg) tablet, 1 tablet",เอส.โค. ฟาร์ม่า,ACTIVE
TMT,758094,สหแพทย์เภสัช,OXY DROP,"(oxymetazoline hydrochloride 25 mg/100 mL) nasal drops, solution, 10 mL bottle",สหแพทย์เภสัช,ACTIVE
TMT,758115,สหแพทย์เภสัช,OXY SPRAY,"(oxymetazoline hydrochloride 50 mg/100 mL) nasal spray, solution, 15 mL bottle",สหแพทย์เภสัช,ACTIVE
TMT,1012593,"UNIQUE PHARMACEUTICAL LABORATORIES, INDIA",OXYACE,"(minerals + multivitamins) capsule, soft, 1 capsule","UNIQUE PHARMACEUTICAL LABORATORIES, INDIA",ACTIVE
TMT,400214,"BELCO PHARMA, INDIA",OXYANABOLIC,"(oxymetholone 50 mg) film-coated tablet, 1 tablet","BELCO PHARMA, INDIA",ACTIVE
TMT,573661,เยนเนอร์ราลดรั๊กส์เฮ้าส์,OXYCLINE,"(lidocaine 200 mg/10 mL + oxytetracycline 500 mg/10 mL) solution for injection, 10 mL vial",เยนเนอร์ราลดรั๊กส์เฮ้าส์,ACTIVE
TMT,1021912,เยนเนอร์ราลดรั๊กส์เฮ้าส์,OXYCLINE,"(lidocaine hydrochloride 40 mg/2 mL + oxytetracycline 100 mg/2 mL) solution for injection, 2 mL vial",เยนเนอร์ราลดรั๊กส์เฮ้าส์,ACTIVE
TMT,400233,เยนเนอร์ราลดรั๊กส์เฮ้าส์,OXYCLINE,"(oxytetracycline 250 mg) capsule, hard, 1 capsule",เยนเนอร์ราลดรั๊กส์เฮ้าส์,ACTIVE
TMT,948030,"PURDUE PHARMACEUTICALS, U.S.A.",OXYCONTIN,"(oxycodone 10 mg) prolonged-release tablet, 1 tablet","PURDUE PHARMACEUTICALS, U.S.A.",ACTIVE
TMT,947981,"PURDUE PHARMACEUTICALS, U.S.A.",OXYCONTIN,"(oxycodone 40 mg) prolonged-release tablet, 1 tablet","PURDUE PHARMACEUTICALS, U.S.A.",ACTIVE
TMT,573603,มิลาโน,OXYLAN,"(lidocaine 40 mg/2 mL + oxytetracycline 100 mg/2 mL) solution for injection, 2 mL ampoule",มิลาโน,ACTIVE
TMT,660522,แอตแลนติค,OXYLIM,"(lidocaine 200 mg/10 mL + oxytetracycline 500 mg/10 mL) solution for injection, 10 mL vial",แอตแลนติค,ACTIVE
